00:14:39:49 | I | Matching ok | SEQ : 20174791890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
23:26:23:05 | I | Matching ok | SEQ : 20174803480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
23:26:25:09 | I | Matching ok | SEQ : 20174803590, PART : N/A, SCAN N/A, CELL [2,1]
23:26:33:05 | I | Matching ok | SEQ : 20174803580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
23:26:39:05 | I | Matching ok | SEQ : 20174803570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
23:26:41:07 | I | Matching ok | SEQ : 20174803560, PART : N/A, SCAN N/A, CELL [2,4]
23:26:43:08 | I | Matching ok | SEQ : 20174803550, PART : N/A, SCAN N/A, CELL [2,5]
23:26:47:90 | I | Matching ok | SEQ : 20174803540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
23:26:49:97 | I | Matching ok | SEQ : 20174803650, PART : N/A, SCAN N/A, CELL [1,1]
23:35:58:03 | I | Matching ok | SEQ : 20174803640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
23:36:00:81 | I | Matching ok | SEQ : 20174803630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
23:36:05:29 | I | Matching ok | SEQ : 20174803620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
23:36:12:99 | I | Matching ok | SEQ : 20174803610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
23:36:16:83 | I | Matching ok | SEQ : 20174803600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
23:36:20:06 | I | Matching ok | SEQ : 20174803710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
23:36:31:11 | I | Matching ok | SEQ : 20174803700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
23:36:33:97 | I | Matching ok | SEQ : 20174803690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
23:36:38:81 | I | Matching ok | SEQ : 20174803680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:37:52:31 | I | Matching ok | SEQ : 20174803670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:37:54:62 | I | Matching ok | SEQ : 20174803660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
23:37:56:78 | I | Matching ok | SEQ : 20174803770, PART : N/A, SCAN N/A, CELL [1,1]
23:43:24:17 | I | Matching ok | SEQ : 20174803760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
23:43:26:18 | I | Matching ok | SEQ : 20174803750, PART : N/A, SCAN N/A, CELL [1,3]
23:43:32:89 | I | Matching ok | SEQ : 20174803740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
23:43:36:99 | I | Matching ok | SEQ : 20174803730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
23:43:39:00 | I | Matching ok | SEQ : 20174803720, PART : N/A, SCAN N/A, CELL [1,6]
23:43:41:03 | I | Matching ok | SEQ : 20174803830, PART : N/A, SCAN N/A, CELL [2,1]
23:43:47:20 | I | Matching ok | SEQ : 20174803820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
23:43:56:65 | I | Matching ok | SEQ : 20174803810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
23:44:00:52 | I | Matching ok | SEQ : 20174803800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:44:02:77 | I | Matching ok | SEQ : 20174803790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:44:05:25 | I | Matching ok | SEQ : 20174803780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
23:54:19:34 | W | Mismatching | SEQ : 20174803890, PART : 04578885AC, SCAN TQ31777C0588, CELL [1,1]
23:55:20:24 | I | Matching ok | SEQ : 20174803890, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
23:55:22:26 | I | Matching ok | SEQ : 20174803880, PART : N/A, SCAN N/A, CELL [1,2]
23:55:24:27 | I | Matching ok | SEQ : 20174803870, PART : N/A, SCAN N/A, CELL [1,3]
23:55:26:39 | I | Matching ok | SEQ : 20174803860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
23:55:30:36 | I | Matching ok | SEQ : 20174803850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
23:55:33:46 | I | Matching ok | SEQ : 20174803840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
23:55:37:41 | I | Matching ok | SEQ : 20174803950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
23:55:38:74 | I | Matching ok | SEQ : 20174803940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
23:55:40:60 | I | Matching ok | SEQ : 20174803930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
23:55:42:45 | I | Matching ok | SEQ : 20174803920, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
23:55:44:45 | I | Matching ok | SEQ : 20174803910, PART : N/A, SCAN N/A, CELL [2,5]
23:55:46:19 | I | Matching ok | SEQ : 20174803900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
